Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE MEZZO,BALESTIER ROAD,12,Non-landed Properties,2,"3,500",140 - 150,"1,500 - 1,600",Jun 2019
THE MEZZO,BALESTIER ROAD,12,Non-landed Properties,1,"1,950",50 - 60,500 - 600,Jun 2019
THE MIDAS,LORONG 30 GEYLANG,14,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Jun 2019
THE MIDAS,LORONG 30 GEYLANG,14,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,3,"2,900",140 - 150,"1,500 - 1,600",Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,1,"1,550",40 - 50,500 - 600,Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,3,"3,000",140 - 150,"1,500 - 1,600",Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,3,"3,500",140 - 150,"1,500 - 1,600",Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,2,"2,300",80 - 90,800 - 900,Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,2,"2,100",70 - 80,800 - 900,Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,2,"2,100",80 - 90,800 - 900,Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,2,"1,900",80 - 90,800 - 900,Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,3,"2,900",100 - 110,"1,100 - 1,200",Jun 2019
THE MILTONIA RESIDENCES,MILTONIA CLOSE,27,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,NA,"1,850",50 - 60,500 - 600,Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,NA,"1,850",60 - 70,600 - 700,Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,2,"2,750",120 - 130,"1,300 - 1,400",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,150",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,800",130 - 140,"1,400 - 1,500",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,NA,"1,750",50 - 60,500 - 600,Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,NA,"2,000",60 - 70,600 - 700,Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,2,"3,000",90 - 100,"900 - 1,000",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,2,"2,800",100 - 110,"1,000 - 1,100",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,2,"2,700",100 - 110,"1,000 - 1,100",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,NA,"1,950",50 - 60,500 - 600,Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"4,800",130 - 140,"1,400 - 1,500",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,400",120 - 130,"1,300 - 1,400",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,2,"2,650",90 - 100,"900 - 1,000",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,2,"2,700",150 - 160,"1,600 - 1,700",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jun 2019
THE MINTON,HOUGANG STREET 11,19,Non-landed Properties,NA,"2,000",60 - 70,600 - 700,Jun 2019
THE MKZ,MACKENZIE ROAD,09,Non-landed Properties,3,"3,000",60 - 70,700 - 800,Jun 2019
THE MKZ,MACKENZIE ROAD,09,Non-landed Properties,3,"3,200",60 - 70,700 - 800,Jun 2019
THE MONTANA,JALAN MUTIARA,10,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jun 2019
THE MONTANA,JALAN MUTIARA,10,Non-landed Properties,1,"2,650",50 - 60,500 - 600,Jun 2019
THE MONTANA,JALAN MUTIARA,10,Non-landed Properties,1,"2,450",50 - 60,500 - 600,Jun 2019
THE MONTANA,JALAN MUTIARA,10,Non-landed Properties,1,"2,200",40 - 50,500 - 600,Jun 2019
THE MORNING GLORY,SIRAT ROAD,19,Non-landed Properties,1,"2,450",90 - 100,"1,000 - 1,100",Jun 2019
THE MORNING GLORY,SIRAT ROAD,19,Non-landed Properties,1,"2,300",90 - 100,"1,000 - 1,100",Jun 2019
THE MORNINGSIDE,JALAN KUALA,09,Non-landed Properties,4,"7,650",260 - 270,"2,800 - 2,900",Jun 2019
THE MORNINGSIDE,JALAN KUALA,09,Non-landed Properties,3,"5,700",150 - 160,"1,600 - 1,700",Jun 2019
THE MORNINGSIDE,JALAN KUALA,09,Non-landed Properties,3,"4,600",140 - 150,"1,600 - 1,700",Jun 2019
THE MORNINGTON,ST. MICHAEL'S ROAD,12,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Jun 2019
THE MORNINGTON,ST. MICHAEL'S ROAD,12,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jun 2019
THE NAUTICAL,JALAN SENDUDOK,27,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Jun 2019
THE NAUTICAL,JALAN SENDUDOK,27,Non-landed Properties,NA,"1,550",40 - 50,400 - 500,Jun 2019
THE NAUTICAL,JALAN SENDUDOK,27,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jun 2019
THE NEXUS,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,600",50 - 60,500 - 600,Jun 2019
THE NEXUS,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,2,"5,200",140 - 150,"1,500 - 1,600",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"5,700",150 - 160,"1,700 - 1,800",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,4,"14,100",370 - 380,"3,900 - 4,000",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"7,500",160 - 170,"1,700 - 1,800",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,4,"7,500",220 - 230,"2,400 - 2,500",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,4,"8,000",190 - 200,"2,000 - 2,100",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,4,"8,000",190 - 200,"2,000 - 2,100",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"5,900",170 - 180,"1,800 - 1,900",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"8,700",280 - 290,"3,000 - 3,100",Jun 2019
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,4,"7,500",190 - 200,"2,000 - 2,100",Jun 2019
THE OCTET,LORONG 24 GEYLANG,14,Non-landed Properties,2,"1,900",40 - 50,500 - 600,Jun 2019
THE OCTET,LORONG 24 GEYLANG,14,Non-landed Properties,1,"1,900",30 - 40,400 - 500,Jun 2019
THE OCTET,LORONG 24 GEYLANG,14,Non-landed Properties,1,"1,650",40 - 50,400 - 500,Jun 2019
THE ODEON KATONG,EAST COAST ROAD,15,Non-landed Properties,NA,"2,000",50 - 60,500 - 600,Jun 2019
THE OLIV,BALMORAL ROAD,10,Non-landed Properties,4,"14,380",250 - 260,"2,700 - 2,800",Jun 2019
THE OLIV,BALMORAL ROAD,10,Non-landed Properties,4,"14,500",250 - 260,"2,700 - 2,800",Jun 2019
THE OLIV,BALMORAL ROAD,10,Non-landed Properties,4,"18,000",250 - 260,"2,700 - 2,800",Jun 2019
THE ORANGE GROVE,ORANGE GROVE ROAD,10,Non-landed Properties,4,"10,000",250 - 260,"2,600 - 2,700",Jun 2019
THE ORANGE GROVE,ORANGE GROVE ROAD,10,Non-landed Properties,4,"9,000",250 - 260,"2,600 - 2,700",Jun 2019
THE ORANGE GROVE,ORANGE GROVE ROAD,10,Non-landed Properties,3,"7,500",210 - 220,"2,300 - 2,400",Jun 2019
THE ORANGE GROVE,ORANGE GROVE ROAD,10,Non-landed Properties,3,"8,000",210 - 220,"2,300 - 2,400",Jun 2019
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-landed Properties,3,"11,000",160 - 170,"1,800 - 1,900",Jun 2019
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-landed Properties,4,"16,000",260 - 270,"2,800 - 2,900",Jun 2019
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-landed Properties,4,"15,000",260 - 270,"2,800 - 2,900",Jun 2019
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-landed Properties,3,"12,500",200 - 210,"2,100 - 2,200",Jun 2019
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-landed Properties,4,"14,000",260 - 270,"2,800 - 2,900",Jun 2019
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-landed Properties,3,"9,500",160 - 170,"1,800 - 1,900",Jun 2019
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-landed Properties,3,"10,000",160 - 170,"1,800 - 1,900",Jun 2019
THE ORIENT,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,400",50 - 60,500 - 600,Jun 2019
THE ORIENT,PASIR PANJANG ROAD,05,Non-landed Properties,2,"1,600",60 - 70,600 - 700,Jun 2019
THE OXLEY,OXLEY RISE,09,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jun 2019
THE OXLEY,OXLEY RISE,09,Non-landed Properties,1,"2,800",50 - 60,600 - 700,Jun 2019
THE OXLEY,OXLEY RISE,09,Non-landed Properties,2,"2,700",60 - 70,700 - 800,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,250",80 - 90,800 - 900,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,000",60 - 70,700 - 800,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,3,"2,500",90 - 100,"1,000 - 1,100",Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,100",60 - 70,700 - 800,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,3,"2,900",100 - 110,"1,100 - 1,200",Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,4,"3,350",120 - 130,"1,300 - 1,400",Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,300",60 - 70,700 - 800,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,000",60 - 70,700 - 800,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,300",60 - 70,700 - 800,Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,300",90 - 100,"900 - 1,000",Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,3,"2,700",90 - 100,"1,000 - 1,100",Jun 2019
THE PALETTE,PASIR RIS GROVE,18,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Jun 2019
THE PALLADIUM,BROOKE ROAD,15,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Jun 2019
THE PALLADIUM,BROOKE ROAD,15,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Jun 2019
THE PALLADIUM,BROOKE ROAD,15,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,2,"2,200",70 - 80,700 - 800,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,3,"3,000",90 - 100,"1,000 - 1,100",Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,3,"3,200",100 - 110,"1,100 - 1,200",Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,3,"3,000",90 - 100,"1,000 - 1,100",Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,2,"2,200",60 - 70,600 - 700,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,2,"2,300",70 - 80,700 - 800,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,2,"2,600",60 - 70,600 - 700,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,2,"2,200",60 - 70,600 - 700,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,2,"2,400",70 - 80,700 - 800,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,2,"2,150",60 - 70,600 - 700,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,4,"4,100",120 - 130,"1,300 - 1,400",Jun 2019
THE PANORAMA,ANG MO KIO AVENUE 2,20,Non-landed Properties,3,"3,500",100 - 110,"1,100 - 1,200",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"4,000",130 - 140,"1,400 - 1,500",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,600",130 - 140,"1,400 - 1,500",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"4,100",120 - 130,"1,200 - 1,300",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,900",130 - 140,"1,400 - 1,500",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,000",120 - 130,"1,200 - 1,300",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"4,000",120 - 130,"1,200 - 1,300",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,900",180 - 190,"1,900 - 2,000",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,4,"4,500",140 - 150,"1,500 - 1,600",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"4,000",130 - 140,"1,400 - 1,500",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,4,"4,500",140 - 150,"1,500 - 1,600",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,900",130 - 140,"1,400 - 1,500",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,2,"3,000",90 - 100,"900 - 1,000",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,900",120 - 130,"1,200 - 1,300",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,800",110 - 120,"1,200 - 1,300",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"4,900",130 - 140,"1,400 - 1,500",Jun 2019
THE PARC CONDOMINIUM,WEST COAST WALK,05,Non-landed Properties,3,"3,900",130 - 140,"1,400 - 1,500",Jun 2019
THE PARK VALE,PARK VALE,11,Non-landed Properties,NA,"2,900",110 - 120,"1,200 - 1,300",Jun 2019
THE PATERSON,PATERSON ROAD,09,Non-landed Properties,2,"5,100",90 - 100,"1,000 - 1,100",Jun 2019
THE PATERSON,PATERSON ROAD,09,Non-landed Properties,3,"5,200",110 - 120,"1,200 - 1,300",Jun 2019
THE PATERSON EDGE,PATERSON ROAD,09,Non-landed Properties,2,"4,500",90 - 100,"1,000 - 1,100",Jun 2019
THE PEAK @ CAIRNHILL I,CAIRNHILL CIRCLE,09,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jun 2019
THE PEAK @ CAIRNHILL I,CAIRNHILL CIRCLE,09,Non-landed Properties,1,"3,000",60 - 70,600 - 700,Jun 2019
THE PEAK @ CAIRNHILL II,CAIRNHILL CIRCLE,09,Non-landed Properties,2,"3,400",80 - 90,"900 - 1,000",Jun 2019
THE PEAK @ CAIRNHILL II,CAIRNHILL CIRCLE,09,Non-landed Properties,2,"4,800",80 - 90,"900 - 1,000",Jun 2019
THE PEAK@BALMEG,BALMEG HILL,05,Non-landed Properties,5,"7,650",240 - 250,"2,600 - 2,700",Jun 2019
THE PEAK@BALMEG,BALMEG HILL,05,Non-landed Properties,3,"5,000",140 - 150,"1,500 - 1,600",Jun 2019
THE PEAK@BALMEG,BALMEG HILL,05,Non-landed Properties,5,"5,000",230 - 240,"2,500 - 2,600",Jun 2019
THE PEAK@BALMEG,BALMEG HILL,05,Non-landed Properties,4,"5,300",160 - 170,"1,700 - 1,800",Jun 2019
THE PEAK@BALMEG,BALMEG HILL,05,Non-landed Properties,4,"5,400",160 - 170,"1,700 - 1,800",Jun 2019
THE PEAK@BALMEG,BALMEG HILL,05,Non-landed Properties,5,"7,300",230 - 240,"2,500 - 2,600",Jun 2019
THE PEAK@BALMEG,BALMEG HILL,05,Non-landed Properties,2,"3,400",90 - 100,"900 - 1,000",Jun 2019
THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,04,Non-landed Properties,3,"4,000",100 - 110,"1,100 - 1,200",Jun 2019
THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,04,Non-landed Properties,3,"4,000",100 - 110,"1,100 - 1,200",Jun 2019
THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,04,Non-landed Properties,2,"3,600",90 - 100,"900 - 1,000",Jun 2019
THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,04,Non-landed Properties,3,"5,700",150 - 160,"1,600 - 1,700",Jun 2019
THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,04,Non-landed Properties,2,"3,600",90 - 100,"900 - 1,000",Jun 2019
THE PETALS,HILLVIEW AVENUE,23,Non-landed Properties,4,"4,000",170 - 180,"1,900 - 2,000",Jun 2019
THE PETALS,HILLVIEW AVENUE,23,Non-landed Properties,4,"3,500",130 - 140,"1,400 - 1,500",Jun 2019
THE PETALS,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Jun 2019
THE PETALS,HILLVIEW AVENUE,23,Non-landed Properties,3,"2,500",100 - 110,"1,000 - 1,100",Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,2,"5,400",80 - 90,"900 - 1,000",Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,2,"4,900",70 - 80,700 - 800,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,1,"3,700",50 - 60,500 - 600,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,2,"5,800",70 - 80,800 - 900,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,2,"5,200",70 - 80,800 - 900,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,1,"4,000",50 - 60,600 - 700,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,1,"3,700",50 - 60,600 - 700,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,1,"3,200",50 - 60,600 - 700,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,2,"5,000",70 - 80,800 - 900,Jun 2019
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-landed Properties,1,"3,200",50 - 60,600 - 700,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,2,"2,500",60 - 70,700 - 800,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,2,"3,100",60 - 70,700 - 800,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,2,"2,750",60 - 70,700 - 800,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,2,"2,500",60 - 70,700 - 800,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,1,"2,050",40 - 50,400 - 500,Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,3,"2,250",120 - 130,"1,300 - 1,400",Jun 2019
THE PLAZA,BEACH ROAD,07,Non-landed Properties,3,"2,250",120 - 130,"1,300 - 1,400",Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"4,000",100 - 110,"1,100 - 1,200",Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,350",40 - 50,500 - 600,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"3,000",70 - 80,700 - 800,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,200",30 - 40,400 - 500,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"2,900",70 - 80,700 - 800,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"2,600",50 - 60,500 - 600,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"4,000",100 - 110,"1,100 - 1,200",Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,500",40 - 50,500 - 600,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"3,550",70 - 80,800 - 900,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,000",30 - 40,400 - 500,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"3,850",110 - 120,"1,200 - 1,300",Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,400",40 - 50,400 - 500,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,1,"2,100",30 - 40,400 - 500,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"3,500",70 - 80,800 - 900,Jun 2019
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"3,350",70 - 80,800 - 900,Jun 2019
THE PRINCETON,EWE BOON ROAD,10,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jun 2019
THE PROMENADE@PELIKAT,JALAN PELIKAT,19,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Jun 2019
THE PROMENADE@PELIKAT,JALAN PELIKAT,19,Non-landed Properties,2,"2,500",90 - 100,"900 - 1,000",Jun 2019
THE PROMENADE@PELIKAT,JALAN PELIKAT,19,Non-landed Properties,3,"2,400",70 - 80,800 - 900,Jun 2019
THE PROMENADE@PELIKAT,JALAN PELIKAT,19,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jun 2019
