Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,800",100 - 110,"1,100 - 1,200",Apr 2019
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"3,650",100 - 110,"1,100 - 1,200",Apr 2019
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,400",110 - 120,"1,200 - 1,300",Apr 2019
AMBER SKYE,AMBER ROAD,15,Non-landed Properties,2,"4,000",100 - 110,"1,100 - 1,200",Apr 2019
AMPAS APARTMENT,JALAN AMPAS,12,Non-landed Properties,3,"2,400",100 - 110,"1,100 - 1,200",Apr 2019
AMPAS APARTMENT,JALAN AMPAS,12,Non-landed Properties,3,"2,650",140 - 150,"1,500 - 1,600",Apr 2019
ANGSANA PARK,HINDHEDE DRIVE,21,Terrace House,NA,"5,500",220 - 230,"2,400 - 2,500",Apr 2019
ANGSANA PARK,HINDHEDE DRIVE,21,Terrace House,NA,"5,000",230 - 240,"2,500 - 2,600",Apr 2019
ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,10,Non-landed Properties,3,"5,500",90 - 100,"1,000 - 1,100",Apr 2019
ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,10,Non-landed Properties,3,"6,300",130 - 140,"1,300 - 1,400",Apr 2019
AO JIANG APARTMENTS,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Apr 2019
AO JIANG APARTMENTS,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"2,500",120 - 130,"1,300 - 1,400",Apr 2019
AO JIANG APARTMENTS,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Apr 2019
AO JIANG APARTMENTS,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"2,800",120 - 130,"1,300 - 1,400",Apr 2019
AO JIANG APARTMENTS,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,2,"2,500",80 - 90,"900 - 1,000",Apr 2019
AO JIANG APARTMENTS,MEYAPPA CHETTIAR ROAD,13,Non-landed Properties,3,"2,500",120 - 130,"1,300 - 1,400",Apr 2019
APLETON VIEW,SINARAN DRIVE,11,Non-landed Properties,3,"3,600",90 - 100,"1,000 - 1,100",Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,450",70 - 80,800 - 900,Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Apr 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"3,300",110 - 120,"1,100 - 1,200",Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"4,620",110 - 120,"1,100 - 1,200",Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"3,300",110 - 120,"1,100 - 1,200",Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,950",40 - 50,500 - 600,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,550",70 - 80,800 - 900,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,950",40 - 50,500 - 600,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,450",70 - 80,800 - 900,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Apr 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Apr 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"11,000",180 - 190,"2,000 - 2,100",Apr 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,500",180 - 190,"2,000 - 2,100",Apr 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"16,250",250 - 260,"2,700 - 2,800",Apr 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"14,000",250 - 260,"2,700 - 2,800",Apr 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"12,000",250 - 260,"2,700 - 2,800",Apr 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"14,500",250 - 260,"2,700 - 2,800",Apr 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"11,000",250 - 260,"2,700 - 2,800",Apr 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"18,000",270 - 280,"2,900 - 3,000",Apr 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"19,500",270 - 280,"2,900 - 3,000",Apr 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"20,000",270 - 280,"2,900 - 3,000",Apr 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"18,000",270 - 280,"2,900 - 3,000",Apr 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"19,000",270 - 280,"2,900 - 3,000",Apr 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"22,900",270 - 280,"2,900 - 3,000",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,600",130 - 140,"1,400 - 1,500",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,300",130 - 140,"1,400 - 1,500",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,000",80 - 90,"900 - 1,000",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,600",130 - 140,"1,400 - 1,500",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,4,"5,800",170 - 180,"1,800 - 1,900",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,4,"6,400",170 - 180,"1,800 - 1,900",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,200",130 - 140,"1,400 - 1,500",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"6,000",130 - 140,"1,400 - 1,500",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,600",80 - 90,"900 - 1,000",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,400",90 - 100,"1,000 - 1,100",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,000",80 - 90,"900 - 1,000",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,500",80 - 90,"900 - 1,000",Apr 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,100",80 - 90,"900 - 1,000",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,600",100 - 110,"1,100 - 1,200",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"6,500",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,500",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,200",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,900",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"5,200",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,600",90 - 100,"1,000 - 1,100",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,300",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,000",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,700",90 - 100,"1,000 - 1,100",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,000",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,200",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,900",100 - 110,"1,100 - 1,200",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,800",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,150",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"6,150",140 - 150,"1,500 - 1,600",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,000",100 - 110,"1,100 - 1,200",Apr 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,700",120 - 130,"1,300 - 1,400",Apr 2019
ASPEN LINQ,INSTITUTION HILL,09,Non-landed Properties,1,"2,400",30 - 40,400 - 500,Apr 2019
ASPEN LINQ,INSTITUTION HILL,09,Non-landed Properties,2,"2,750",60 - 70,700 - 800,Apr 2019
ASPEN LOFT,JOO CHIAT TERRACE,15,Non-landed Properties,3,"3,000",90 - 100,"1,000 - 1,100",Apr 2019
ASPEN LOFT,JOO CHIAT TERRACE,15,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Apr 2019
ASTON MANSIONS,LORONG 42 GEYLANG,14,Non-landed Properties,3,"3,300",120 - 130,"1,300 - 1,400",Apr 2019
ASTON MANSIONS,LORONG 42 GEYLANG,14,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Apr 2019
ASTON MANSIONS,LORONG 42 GEYLANG,14,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Apr 2019
ASTOR,LENGKONG EMPAT,14,Non-landed Properties,3,"2,600",90 - 100,"1,000 - 1,100",Apr 2019
ASTOR,LENGKONG EMPAT,14,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Apr 2019
ASTOR,LENGKONG EMPAT,14,Non-landed Properties,3,"2,300",100 - 110,"1,000 - 1,100",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,400",90 - 100,"1,000 - 1,100",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,150",110 - 120,"1,100 - 1,200",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,100",80 - 90,"900 - 1,000",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,500",110 - 120,"1,100 - 1,200",Apr 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,700",100 - 110,"1,100 - 1,200",Apr 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"3,880",110 - 120,"1,200 - 1,300",Apr 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"8,100",220 - 230,"2,300 - 2,400",Apr 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"4,200",110 - 120,"1,200 - 1,300",Apr 2019
ATHENA VILLE,LORONG 29 GEYLANG,14,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Apr 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"2,900",90 - 100,"1,000 - 1,100",Apr 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"1,750",30 - 40,300 - 400,Apr 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,300",50 - 60,500 - 600,Apr 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,000",30 - 40,300 - 400,Apr 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,000",30 - 40,300 - 400,Apr 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"1,900",30 - 40,300 - 400,Apr 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,200",30 - 40,300 - 400,Apr 2019
AURA 83,DUKU ROAD,15,Non-landed Properties,2,"2,300",70 - 80,700 - 800,Apr 2019
AURA 83,DUKU ROAD,15,Non-landed Properties,2,"2,200",70 - 80,700 - 800,Apr 2019
AURA 83,DUKU ROAD,15,Non-landed Properties,2,"2,300",70 - 80,700 - 800,Apr 2019
AURALIS,EAST COAST ROAD,15,Non-landed Properties,2,"2,350",70 - 80,700 - 800,Apr 2019
AURALIS,EAST COAST ROAD,15,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Apr 2019
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"2,250",90 - 100,"1,000 - 1,100",Apr 2019
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,4,"2,500",110 - 120,"1,200 - 1,300",Apr 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,500",110 - 120,"1,100 - 1,200",Apr 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"3,500",100 - 110,"1,100 - 1,200",Apr 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,400",110 - 120,"1,100 - 1,200",Apr 2019
AVALON,ANDERSON ROAD,10,Non-landed Properties,2,"3,650",100 - 110,"1,100 - 1,200",Apr 2019
AVALON,ANDERSON ROAD,10,Non-landed Properties,3,"6,000",170 - 180,"1,800 - 1,900",Apr 2019
AVALON,ANDERSON ROAD,10,Non-landed Properties,3,"5,800",140 - 150,"1,500 - 1,600",Apr 2019
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-landed Properties,NA,"2,050",40 - 50,400 - 500,Apr 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,NA,"1,400",40 - 50,400 - 500,Apr 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,3,"2,500",120 - 130,"1,300 - 1,400",Apr 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,3,"2,150",110 - 120,"1,200 - 1,300",Apr 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,4,"3,000",160 - 170,"1,700 - 1,800",Apr 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Apr 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"4,200",200 - 210,"2,100 - 2,200",Apr 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,200",100 - 110,"1,100 - 1,200",Apr 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Apr 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Apr 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Apr 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Apr 2019
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-landed Properties,2,"3,100",90 - 100,"900 - 1,000",Apr 2019
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,400",120 - 130,"1,300 - 1,400",Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"1,900",80 - 90,"900 - 1,000",Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,600",140 - 150,"1,500 - 1,600",Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,300",120 - 130,"1,300 - 1,400",Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,800",140 - 150,"1,500 - 1,600",Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"1,800",70 - 80,800 - 900,Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,600",120 - 130,"1,300 - 1,400",Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,300",120 - 130,"1,300 - 1,400",Apr 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,500",140 - 150,"1,500 - 1,600",Apr 2019
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Apr 2019
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Apr 2019
BALESTIER POINT,BALESTIER ROAD,12,Non-landed Properties,3,"2,700",90 - 100,"900 - 1,000",Apr 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"2,700",120 - 130,"1,300 - 1,400",Apr 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"2,600",120 - 130,"1,300 - 1,400",Apr 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"1,850",90 - 100,"1,000 - 1,100",Apr 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,300",140 - 150,"1,500 - 1,600",Apr 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,300",130 - 140,"1,400 - 1,500",Apr 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,400",130 - 140,"1,400 - 1,500",Apr 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"1,900",90 - 100,"1,000 - 1,100",Apr 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Apr 2019
BALMORAL 8,BALMORAL ROAD,10,Non-landed Properties,3,"6,000",160 - 170,"1,700 - 1,800",Apr 2019
BALMORAL 8,BALMORAL ROAD,10,Non-landed Properties,3,"5,800",160 - 170,"1,700 - 1,800",Apr 2019
BALMORAL CREST,BALMORAL CRESCENT,10,Non-landed Properties,2,"3,450",80 - 90,"900 - 1,000",Apr 2019
BALMORAL CREST,BALMORAL CRESCENT,10,Non-landed Properties,1,"2,800",60 - 70,600 - 700,Apr 2019
BALMORAL GATE,BALMORAL ROAD,10,Non-landed Properties,3,"4,000",150 - 160,"1,600 - 1,700",Apr 2019
BALMORAL PLACE,BALMORAL CRESCENT,10,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Apr 2019
BALMORAL PLACE,BALMORAL CRESCENT,10,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Apr 2019
BALMORAL TOWER,BALMORAL ROAD,10,Non-landed Properties,4,"5,500",200 - 210,"2,200 - 2,300",Apr 2019
BAN GUAN PARK,HOLLAND ROAD,10,Detached House,NA,"18,000",670 - 680,"7,200 - 7,300",Apr 2019
BAN GUAN PARK,GREENLEAF GROVE,10,Semi-Detached House,NA,"8,000",380 - 390,"4,100 - 4,200",Apr 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,400",140 - 150,"1,500 - 1,600",Apr 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,599",140 - 150,"1,500 - 1,600",Apr 2019
BAODE BUILDING,LORONG 35 GEYLANG,14,Non-landed Properties,NA,"2,500",100 - 110,"1,100 - 1,200",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,950",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,300",90 - 100,"1,000 - 1,100",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"2,850",100 - 110,"1,000 - 1,100",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,400",100 - 110,"1,000 - 1,100",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,650",70 - 80,700 - 800,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,250",70 - 80,800 - 900,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,550",80 - 90,"900 - 1,000",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,700",80 - 90,800 - 900,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"2,900",100 - 110,"1,000 - 1,100",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"4,100",140 - 150,"1,500 - 1,600",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"4,000",120 - 130,"1,300 - 1,400",Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,700",70 - 80,700 - 800,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,400",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,500",70 - 80,700 - 800,Apr 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,075",90 - 100,"1,000 - 1,100",Apr 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Apr 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"1,850",40 - 50,400 - 500,Apr 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Apr 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Apr 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Apr 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,3,"2,900",90 - 100,"900 - 1,000",Apr 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Apr 2019
